Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Last Visited
Men's adidas Running Rey Shoes,CL7567,4999,2499,50,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile mesh upper along with Cloudfoam midsole provides optimum cushioning where you need it most and durable Rubber outsole for long-lasting wear.,3.8,31,2020-04-13T15:06:34
Men's adidas Running Kylen 1.0 shoes,CK9694,4999,2499,50,Adidas CORE / NEO,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The mesh upper ensures breathability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,4.5,63,2020-04-13T15:06:34
Men's adidas Running Erish Shoes,CL7604,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",2.8,34,2020-04-13T15:06:34
Men's adidas Sport Inspired Fassar Shoes,CL7488,3999,1999,50,Adidas CORE / NEO,"These men's running-inspired shoes feature a Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear.",4.9,73,2020-04-13T15:06:34
Men's adidas Running Bolter Shoes,CK9436,4299,2149,50,Adidas CORE / NEO,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The plush Cloudfoam midsole delivers ultra-soft cushioning.",1.0,41,2020-04-13T15:06:34
Men's adidas Running Nayo 2.0 Shoes,CK9592,5299,2649,50,Adidas CORE / NEO,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,1.5,2,2020-04-13T15:06:34
Men's adidas Sport Inspired Videll Shoes,CL7366,3799,2279,40,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.,4.2,84,2020-04-13T15:06:34
Men's adidas Running Raddis 1.0 shoes,CK9661,5599,2799,50,Adidas CORE / NEO,The premium looking adidas Raddis 1.0 Running shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,2.6,70,2020-04-13T15:06:34
Men's adidas Running Kivaro 1 Shoes,CK9650,4599,2299,50,Adidas CORE / NEO,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability and support in a simplistic design. The combination of Knit-Mesh upper ensure breathability and durability while the Lightstrike EVA midsole provides premium cushioning. Full Rubber outsole provides durability.",2.6,47,2020-04-13T15:06:34
Men's adidas Sport Inspired Storm Runner Shoes,CL7415,4599,2759,40,Adidas CORE / NEO,"A fast, lightweight adidas stormrunner shoes for men. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long.",4.3,94,2020-04-13T15:06:34
Men's adidas Sport Inspired Strikerr Shoes,CL7626,4599,2759,40,Adidas CORE / NEO,"Crafted for simple, natural comfort, these running-inspired shoes feature textile mesh upper. The integrated sockliner supports natural movement of the foot with optimum comfort. EVA midsole and Rubber outsole offer optimum comfort to your feet.",3.7,48,2020-04-13T15:06:34
MEN'S ADIDAS RUNNING FURIO 1.0 SHOES,CJ7990,5599,2799,50,Adidas CORE / NEO,The premium looking adidas Furio Running shoes for men crafted with Knit Mesh upper. The lightstrike IMEVA midsole with full Rubber outsole provides durability.,4.6,30,2020-04-13T15:06:34
Men's adidas Sport Inspired Runigma Shoes,CL7534,5999,3599,40,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable all day long. They feature a textile upper and a supportive cage that wraps around the midfoot to give you stability where you need it most.,4.5,98,2020-04-13T15:06:34
Men's adidas Sport Inspired Storm Runner Shoes,CL7413,4599,2759,40,Adidas CORE / NEO,"A fast, lightweight adidas stormrunner shoes for men. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long.",3.8,4,2020-04-13T15:06:35
Men's adidas Running Kalus 1.0 Shoes,CK9500,4599,2299,50,Adidas CORE / NEO,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",5.0,31,2020-04-13T15:06:35
Men's adidas Sport Inspired Videll Shoes,CL7369,3799,2279,40,Adidas CORE / NEO,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it's appeal.,4.1,79,2020-04-13T15:06:35
Men's adidas RunFalcon Shoes,EE8156,5999,3599,40,Adidas CORE / NEO,Water-repellent shoes for adding variety to your daily workout routine. These multisport training shoes have a ripstop and leather-like upper for cold-weather durability. A midfoot cage provides additional stability while lightweight cushioning keeps you comfortable across long distances.,4.1,96,2020-04-13T15:06:35
Men's adidas Running Erish Shoes,CL7607,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",3.2,21,2020-04-13T15:06:35
Men's adidas Sport Inspired Stunn Shoes,CL7385,5599,3359,40,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your day. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Faetures a CLOUDFOAM midsole for responsive cushioning and durable Rubber outsole for long-lasting wear.,4.5,16,2020-04-13T15:06:35
Men's adidas Running EnergyFalcon Shoes,EE9856,6999,4199,40,Adidas CORE / NEO,"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush cushioning and an OrthoLiteÂ® sockliner for comfort. A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable outsole is made for logging many miles.",4.3,81,2020-04-13T15:06:35
Men's adidas Sport Inspired Lite Racer RBN Shoes,EE8260,5599,3359,40,Adidas CORE / NEO,Fresh running style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush midsole and outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,4.4,36,2020-04-13T15:06:35
Men's adidas Running Asweerun Shoes,EE8448,5599,3359,40,Adidas CORE / NEO,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.",2.8,95,2020-04-13T15:06:35
Men's adidas Running Cosmic 2 Shoes,EE8181,6999,4199,40,Adidas CORE / NEO,"These men's running shoes provide a cloudlike landing every time your foot hits the ground. A seamless stretch mesh upper provides lightweight support, and a performance sockliner keeps your feet ventilated. The cloudfoam midsole provides responsive cushioning for superior comfort.",3.2,28,2020-04-13T15:06:35
MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,CK9682,4999,2499,50,Adidas CORE / NEO,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.",3.3,22,2020-04-13T15:06:35
Men's adidas Running Norad Shoes,CL7377,4999,2999,40,Adidas CORE / NEO,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry.",4.5,82,2020-04-13T15:06:35
Men's adidas Running Erish Shoes,CL7605,4299,2149,50,Adidas CORE / NEO,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable mesh upper for maximum ventilation and a cushioned IMEVA midsole provides all-day comfort with rubber outsole for best durability in high wear areas.",2.5,7,2020-04-13T15:06:35
Men's adidas Sport Inspired Run 60s Shoes,EE9734,5599,3359,40,Adidas CORE / NEO,Celebrate an era of breaking barriers in sport. These '60s running-inspired shoes showcase a retro look for today's streets. The classic nylon and suede-like upper rides above a lightweight EVA midsole that brings modern cushioning to an old-school design. Iconic 3-Stripes show your adidas pride.,4.7,32,2020-04-13T15:06:35
Men's adidas Sport Inspired Crazychaos Shoes,EF1053,6999,4199,40,Adidas CORE / NEO,"A runner inspired look fueled by confidence. These shoes show off uncompromising style in a bulky, retro-inspired build. The smooth leather upper is contrasted with textured suede overlays. Plush cushioning ensures a smooth, comfortable ride.",4.2,70,2020-04-13T15:06:35
Men's adidas Running Duramo 9 Shoes,EE7925,6599,3959,40,Adidas CORE / NEO,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear.",2.4,22,2020-04-13T15:06:35
Men's adidas Running Supervega Shoes,CL7614,3999,2399,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,2.8,46,2020-04-13T15:06:35
Men's adidas Running EnergyFalcon Shoes,EE9847,6999,4199,40,Adidas CORE / NEO,"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush Cloudfoam comfort cushioning . A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable adiwear outsole is made for logging many miles.",3.5,21,2020-04-13T15:06:35
Women's adidas Sport Inspired Lite Racer 2.0 Shoes,EG3289,3999,3999,0,Adidas CORE / NEO,Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style.,2.8,34,2020-04-13T15:06:35
Men's adidas Running Supervega Shoes,CL7615,3999,2399,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,4.7,86,2020-04-13T15:06:35
Men's adidas Sport Inspired Syan Shoes,CL7276,4999,2499,50,Adidas CORE / NEO,These men's running-inspired shoes keep you comfortable so you stay focused on your goals. They feature a knit-textile upper along with EVA midsole and Rubber outsole cushioning provide all-day comfort.,4.9,1,2020-04-13T15:06:35
Men's adidas Running Jerzo Shoes,CL7453,5299,3179,40,Adidas CORE / NEO,These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile upper with a supportive cage that wraps around the midfoot to give you stability where you need it most EVA midsole and durable Rubber outsole for long-lasting wear.,4.0,20,2020-04-13T15:06:35
Men's adidas Running Grito Shoes,CL7329,4799,2879,40,Adidas CORE / NEO,"Great everyday shoes for runners to go that extra mile. Features Textile Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",4.2,1,2020-04-13T15:06:35
